YEAR,MO,DA,HR,LAT,LON,CO201500,CO01500,TEMP
2015,9,22,6,-14.020,1.039.020,0.1859E-05,0.2954E-06,6
2015,9,22,6,-13.520,1.039.020,0.2143E-05,0.2768E-06,6
2015,9,22,6,-13.020,1.039.020,0.1601E-05,0.1710E-06,6
2015,9,22,6,-12.520,1.039.020,0.3501E-06,0.1318E-06,6
2015,9,22,6,-12.020,1.039.020,0.1501E-06,0.7463E-07,6
2015,9,22,6,-11.520,1.039.020,0.1000E-06,0.3731E-07,6
2015,9,22,6,-11.020,1.039.020,0.1501E-06,0.1866E-07,6
2015,9,22,6,-20.020,1.039.520,0.8340E-07,0.6221E-07,6
2015,9,22,6,-19.520,1.039.520,0.2502E-06,0.1037E-07,6
2015,9,22,6,-18.520,1.039.520,0.0000E+00,0.2074E-07,6
2015,9,22,6,-18.020,1.039.520,0.2752E-05,0.3525E-06,6
2015,9,22,6,-17.520,1.039.520,0.0000E+00,0.1037E-07,6
2015,9,22,6,-16.020,1.039.520,0.0000E+00,0.2281E-07,6
2015,9,22,6,-15.520,1.039.520,0.3168E-06,0.1203E-06,6
2015,9,22,6,-15.020,1.039.520,0.1718E-05,0.4768E-06,6
2015,9,22,6,-14.520,1.039.520,0.3468E-05,0.4209E-06,6
2015,9,22,6,-14.020,1.039.520,0.2268E-05,0.3431E-06,6
2015,9,22,6,-13.520,1.039.520,0.9337E-06,0.1887E-06,6
2015,9,22,6,-13.020,1.039.520,0.5502E-06,0.6634E-07,6
2015,9,22,6,-12.520,1.039.520,0.2001E-06,0.3110E-07,6
2015,9,22,6,-12.020,1.039.520,0.5002E-07,0.0000E+00,6
2015,9,22,6,-16.520,1.040.020,0.2501E-06,0.3525E-07,6
2015,9,22,6,-16.020,1.040.020,0.7337E-06,0.2633E-06,6
2015,9,22,6,-15.520,1.040.020,0.2468E-05,0.5950E-06,6
2015,9,22,6,-15.020,1.040.020,0.4135E-05,0.4250E-06,6
2015,9,22,6,-14.520,1.040.020,0.1934E-05,0.2301E-06,6
2015,9,22,6,-14.020,1.040.020,0.8671E-06,0.7671E-07,6
2015,9,22,6,-13.520,1.040.020,0.1501E-06,0.0000E+00,6
2015,9,22,6,-13.020,1.040.020,0.0000E+00,0.1244E-07,6
2015,9,22,6,-12.520,1.040.020,0.0000E+00,0.6219E-08,6
2015,9,22,6,-17.020,1.040.520,0.2168E-06,0.2695E-07,6
2015,9,22,6,-16.520,1.040.520,0.1417E-05,0.4043E-06,6
2015,9,22,6,-16.020,1.040.520,0.4002E-05,0.6054E-06,6
2015,9,22,6,-15.520,1.040.520,0.3619E-05,0.2467E-06,6
2015,9,22,6,-15.020,1.040.520,0.1084E-05,0.6427E-07,6
2015,9,22,6,-14.520,1.040.520,0.3502E-06,0.2488E-07,6
2015,9,22,6,-14.020,1.040.520,0.1501E-06,0.1244E-07,6
2015,9,22,6,-13.520,1.040.520,0.5002E-07,0.0000E+00,6
2015,9,22,6,-17.520,1.041.020,0.0000E+00,0.3110E-07,6
2015,9,22,6,-17.020,1.041.020,0.3085E-05,0.5184E-06,6
2015,9,22,6,-16.520,1.041.020,0.3836E-05,0.4313E-06,6
2015,9,22,6,-16.020,1.041.020,0.1034E-05,0.6635E-07,6
2015,9,22,6,-26.520,1.041.520,0.5006E-07,0.0000E+00,6
2015,9,22,6,-26.020,1.041.520,0.4505E-07,0.0000E+00,6
2015,9,22,6,-23.020,1.041.520,0.0000E+00,0.5600E-08,6
2015,9,22,6,-18.020,1.041.520,0.0000E+00,0.2074E-07,6
2015,9,22,6,-17.520,1.041.520,0.2168E-05,0.4562E-06,6
2015,9,22,6,-17.020,1.041.520,0.1251E-05,0.8294E-07,6
2015,9,22,6,-28.520,1.042.020,0.0000E+00,0.1245E-07,6
2015,9,22,6,-28.020,1.042.020,0.5007E-07,0.6225E-08,6
2015,9,22,6,-27.020,1.042.020,0.1001E-06,0.0000E+00,6
2015,9,22,6,-26.520,1.042.020,0.3004E-06,0.0000E+00,6
2015,9,22,6,-24.020,1.042.020,0.9009E-07,0.1680E-07,6
2015,9,22,6,-23.520,1.042.020,0.1351E-06,0.1120E-07,6
2015,9,22,6,-22.520,1.042.020,0.0000E+00,0.5600E-08,6
2015,9,22,6,-18.020,1.042.020,0.1668E-06,0.4147E-07,6
2015,9,22,6,-28.520,1.042.520,0.5007E-07,0.0000E+00,6
2015,9,22,6,-27.520,1.042.520,0.5006E-07,0.6225E-08,6
2015,9,22,6,-27.020,1.042.520,0.1502E-06,0.6225E-08,6
2015,9,22,6,-26.520,1.042.520,0.5006E-07,0.0000E+00,6
2015,9,22,6,-26.020,1.042.520,0.0000E+00,0.5602E-08,6
2015,9,22,6,-25.520,1.042.520,0.0000E+00,0.1680E-07,6
2015,9,22,6,-25.020,1.042.520,0.5005E-07,0.1743E-07,6
2015,9,22,6,-24.520,1.042.520,0.5005E-07,0.2303E-07,6
2015,9,22,6,-24.020,1.042.520,0.5005E-07,0.0000E+00,6
2015,9,22,6,-23.520,1.042.520,0.1401E-06,0.5600E-08,6
2015,9,22,6,-23.020,1.042.520,0.1351E-06,0.1120E-07,6
2015,9,22,6,-22.520,1.042.520,0.4504E-07,0.0000E+00,6
2015,9,22,6,-29.020,1.043.020,0.1001E-06,0.0000E+00,6
2015,9,22,6,-28.520,1.043.020,0.4506E-06,0.0000E+00,6
2015,9,22,6,-28.020,1.043.020,0.0000E+00,0.2490E-07,6
2015,9,22,6,-27.520,1.043.020,0.2954E-06,0.3112E-07,6
2015,9,22,6,-27.020,1.043.020,0.1452E-06,0.6224E-08,6
2015,9,22,6,-26.520,1.043.020,0.2002E-06,0.1120E-07,6
2015,9,22,6,-26.020,1.043.020,0.2002E-06,0.5602E-07,6
2015,9,22,6,-25.520,1.043.020,0.2453E-06,0.6908E-07,6
2015,9,22,6,-25.020,1.043.020,0.1001E-06,0.2365E-07,6
2015,9,22,6,-24.520,1.043.020,0.2853E-06,0.0000E+00,6
2015,9,22,6,-24.020,1.043.020,0.1401E-06,0.1680E-07,6
2015,9,22,6,-23.520,1.043.020,0.4505E-07,0.1120E-07,6
2015,9,22,6,-29.520,1.043.520,0.3004E-06,0.1245E-07,6
2015,9,22,6,-29.020,1.043.520,0.3004E-06,0.3113E-07,6
2015,9,22,6,-28.520,1.043.520,0.5007E-07,0.5603E-07,6
2015,9,22,6,-28.020,1.043.520,0.2453E-06,0.6225E-07,6
2015,9,22,6,-27.520,1.043.520,0.2403E-06,0.3735E-07,6
2015,9,22,6,-27.020,1.043.520,0.3504E-06,0.7158E-07,6
2015,9,22,6,-26.520,1.043.520,0.3454E-06,0.5664E-07,6
2015,9,22,6,-26.020,1.043.520,0.6758E-06,0.6909E-07,6
2015,9,22,6,-25.520,1.043.520,0.1852E-06,0.1867E-07,6
2015,9,22,6,-25.020,1.043.520,0.1802E-06,0.1680E-07,6
2015,9,22,6,-24.520,1.043.520,0.0000E+00,0.2800E-07,6
2015,9,22,6,-24.020,1.043.520,0.0000E+00,0.5601E-08,6
2015,9,22,6,-30.020,1.044.020,0.3005E-06,0.1245E-07,6
2015,9,22,6,-29.520,1.044.020,0.3505E-06,0.4358E-07,6
2015,9,22,6,-29.020,1.044.020,0.3505E-06,0.6848E-07,6
2015,9,22,6,-28.520,1.044.020,0.3505E-06,0.1370E-06,6
2015,9,22,6,-28.020,1.044.020,0.5357E-06,0.7968E-07,6
2015,9,22,6,-27.520,1.044.020,0.6508E-06,0.8964E-07,6
2015,9,22,6,-27.020,1.044.020,0.8861E-06,0.1201E-06,6
2015,9,22,6,-26.520,1.044.020,0.8210E-06,0.5415E-07,6
2015,9,22,6,-26.020,1.044.020,0.1402E-06,0.5602E-07,6
2015,9,22,6,-25.520,1.044.020,0.1852E-06,0.4232E-07,6
2015,9,22,6,-25.020,1.044.020,0.0000E+00,0.2925E-07,6
2015,9,22,6,-24.520,1.044.020,0.0000E+00,0.2925E-07,6
2015,9,22,6,-24.020,1.044.020,0.0000E+00,0.1742E-07,6
2015,9,22,6,-30.520,1.044.520,0.2003E-06,0.6226E-08,6
2015,9,22,6,-30.020,1.044.520,0.1002E-06,0.5604E-07,6
2015,9,22,6,-29.520,1.044.520,0.3505E-06,0.4773E-07,6
2015,9,22,6,-29.020,1.044.520,0.7511E-06,0.1598E-06,6
2015,9,22,6,-28.520,1.044.520,0.4707E-06,0.9276E-07,6
2015,9,22,6,-28.020,1.044.520,0.9513E-06,0.1581E-06,6
2015,9,22,6,-27.520,1.044.520,0.1126E-05,0.1934E-06,6
2015,9,22,6,-27.020,1.044.520,0.5958E-06,0.8465E-07,6
2015,9,22,6,-26.520,1.044.520,0.1452E-06,0.6038E-07,6
2015,9,22,6,-26.020,1.044.520,0.1452E-06,0.4792E-07,6
2015,9,22,6,-25.520,1.044.520,0.0000E+00,0.4170E-07,6
2015,9,22,6,-25.020,1.044.520,0.0000E+00,0.2987E-07,6
2015,9,22,6,-23.020,1.044.520,0.0000E+00,0.5600E-08,6
2015,9,22,6,-22.520,1.044.520,0.0000E+00,0.5600E-08,6
2015,9,22,6,-30.520,1.045.020,0.2504E-06,0.2491E-07,6
2015,9,22,6,-30.020,1.045.020,0.4507E-06,0.8717E-07,6
2015,9,22,6,-29.520,1.045.020,0.7678E-06,0.1349E-06,6
2015,9,22,6,-29.020,1.045.020,0.1177E-05,0.1816E-06,6
2015,9,22,6,-28.520,1.045.020,0.1127E-05,0.2125E-06,6
2015,9,22,6,-28.020,1.045.020,0.1819E-05,0.2121E-06,6
2015,9,22,6,-27.520,1.045.020,0.4756E-06,0.1293E-06,6
2015,9,22,6,-27.020,1.045.020,0.3755E-06,0.6411E-07,6
2015,9,22,6,-26.520,1.045.020,0.1502E-06,0.9710E-07,6
2015,9,22,6,-26.020,1.045.020,0.0000E+00,0.5975E-07,6
2015,9,22,6,-25.520,1.045.020,0.0000E+00,0.1183E-07,6
2015,9,22,6,-23.020,1.045.020,0.0000E+00,0.1120E-07,6
2015,9,22,6,-31.020,1.045.520,0.2003E-06,0.1868E-07,6
2015,9,22,6,-30.520,1.045.520,0.4507E-06,0.6642E-07,6
2015,9,22,6,-30.020,1.045.520,0.6844E-06,0.1370E-06,6
2015,9,22,6,-29.520,1.045.520,0.1677E-05,0.2667E-06,6
2015,9,22,6,-29.020,1.045.520,0.2228E-05,0.2366E-06,6
2015,9,22,6,-28.520,1.045.520,0.1761E-05,0.2449E-06,6
2015,9,22,6,-28.020,1.045.520,0.8261E-06,0.1463E-06,6
2015,9,22,6,-27.520,1.045.520,0.5257E-06,0.1270E-06,6
2015,9,22,6,-27.020,1.045.520,0.0000E+00,0.1164E-06,6
2015,9,22,6,-26.520,1.045.520,0.0000E+00,0.3423E-07,6
2015,9,22,6,-26.020,1.045.520,0.0000E+00,0.1494E-07,6
2015,9,22,6,-15.520,1.045.520,0.0000E+00,0.5598E-08,6
2015,9,22,6,-14.520,1.045.520,0.0000E+00,0.5598E-08,6
2015,9,22,6,-31.520,1.046.020,0.1502E-06,0.6227E-08,6
2015,9,22,6,-31.020,1.046.020,0.3506E-06,0.3736E-07,6
2015,9,22,6,-30.520,1.046.020,0.9682E-06,0.1702E-06,6
2015,9,22,6,-30.020,1.046.020,0.2804E-05,0.3871E-06,6
2015,9,22,6,-29.520,1.046.020,0.3330E-05,0.3383E-06,6
2015,9,22,6,-29.020,1.046.020,0.1669E-05,0.3154E-06,6
2015,9,22,6,-28.520,1.046.020,0.7510E-06,0.1401E-06,6
2015,9,22,6,-28.020,1.046.020,0.2754E-06,0.1494E-06,6
2015,9,22,6,-27.520,1.046.020,0.0000E+00,0.6847E-07,6
2015,9,22,6,-27.020,1.046.020,0.0000E+00,0.1556E-07,6
2015,9,22,6,-17.520,1.046.020,0.4503E-07,0.0000E+00,6
2015,9,22,6,-16.520,1.046.020,0.0000E+00,0.5598E-08,6
2015,9,22,6,-16.020,1.046.020,0.5003E-07,0.1120E-07,6
2015,9,22,6,-15.520,1.046.020,0.1351E-06,0.5598E-08,6
2015,9,22,6,-15.020,1.046.020,0.4502E-07,0.1120E-07,6
2015,9,22,6,-14.520,1.046.020,0.0000E+00,0.1679E-07,6
2015,9,22,6,-31.520,1.046.520,0.2838E-06,0.1868E-07,6
2015,9,22,6,-31.020,1.046.520,0.1035E-05,0.1660E-06,6
2015,9,22,6,-30.520,1.046.520,0.3339E-05,0.4068E-06,6
2015,9,22,6,-30.020,1.046.520,0.3722E-05,0.3673E-06,6
2015,9,22,6,-29.520,1.046.520,0.1686E-05,0.3103E-06,6
2015,9,22,6,-29.020,1.046.520,0.8345E-06,0.1536E-06,6
2015,9,22,6,-28.520,1.046.520,0.3505E-06,0.1411E-06,6
2015,9,22,6,-28.020,1.046.520,0.0000E+00,0.3113E-07,6
2015,9,22,6,-19.520,1.046.520,0.9007E-07,0.0000E+00,6
2015,9,22,6,-18.520,1.046.520,0.9006E-07,0.6221E-08,6
2015,9,22,6,-18.020,1.046.520,0.9006E-07,0.0000E+00,6
2015,9,22,6,-17.520,1.046.520,0.0000E+00,0.1120E-07,6
2015,9,22,6,-17.020,1.046.520,0.2001E-06,0.4105E-07,6
2015,9,22,6,-16.520,1.046.520,0.1401E-06,0.1182E-07,6
2015,9,22,6,-16.020,1.046.520,0.2701E-06,0.3359E-07,6
2015,9,22,6,-15.520,1.046.520,0.3652E-06,0.1679E-07,6
2015,9,22,6,-15.020,1.046.520,0.2301E-06,0.2239E-07,6
2015,9,22,6,-13.520,1.046.520,0.4502E-07,0.0000E+00,6
2015,9,22,6,-32.020,1.047.020,0.0000E+00,0.6227E-08,6
2015,9,22,6,-31.520,1.047.020,0.8514E-06,0.1474E-06,6
2015,9,22,6,-31.020,1.047.020,0.3155E-05,0.4587E-06,6
2015,9,22,6,-30.520,1.047.020,0.4257E-05,0.4462E-06,6
2015,9,22,6,-30.020,1.047.020,0.1803E-05,0.2511E-06,6
2015,9,22,6,-29.520,1.047.020,0.4507E-06,0.1390E-06,6
2015,9,22,6,-29.020,1.047.020,0.0000E+00,0.3528E-07,6
2015,9,22,6,-20.020,1.047.020,0.4503E-07,0.0000E+00,6
2015,9,22,6,-19.520,1.047.020,0.4503E-07,0.0000E+00,6
2015,9,22,6,-19.020,1.047.020,0.9507E-07,0.3111E-07,6
2015,9,22,6,-18.520,1.047.020,0.2402E-06,0.1866E-07,6
2015,9,22,6,-18.020,1.047.020,0.1501E-06,0.2924E-07,6
2015,9,22,6,-17.520,1.047.020,0.4503E-06,0.5412E-07,6
2015,9,22,6,-17.020,1.047.020,0.1901E-06,0.3546E-07,6
2015,9,22,6,-16.520,1.047.020,0.5903E-06,0.5785E-07,6
2015,9,22,6,-16.020,1.047.020,0.5553E-06,0.4727E-07,6
2015,9,22,6,-15.520,1.047.020,0.9505E-07,0.4603E-07,6
2015,9,22,6,-15.020,1.047.020,0.4502E-07,0.0000E+00,6
2015,9,22,6,-14.020,1.047.020,0.4502E-07,0.5597E-08,6
2015,9,22,6,-32.020,1.047.520,0.3005E-06,0.1059E-06,6
2015,9,22,6,-31.520,1.047.520,0.3439E-05,0.4048E-06,6
2015,9,22,6,-31.020,1.047.520,0.4340E-05,0.4712E-06,6
2015,9,22,6,-30.520,1.047.520,0.1636E-05,0.1847E-06,6
2015,9,22,6,-30.020,1.047.520,0.1002E-06,0.5396E-07,6
2015,9,22,6,-21.020,1.047.520,0.1501E-06,0.0000E+00,6
2015,9,22,6,-20.520,1.047.520,0.4504E-07,0.0000E+00,6
2015,9,22,6,-20.020,1.047.520,0.1351E-06,0.6221E-08,6
2015,9,22,6,-19.520,1.047.520,0.2352E-06,0.3733E-07,6
2015,9,22,6,-19.020,1.047.520,0.5254E-06,0.4230E-07,6
2015,9,22,6,-18.520,1.047.520,0.3452E-06,0.5972E-07,6
2015,9,22,6,-18.020,1.047.520,0.8355E-06,0.7403E-07,6
2015,9,22,6,-17.520,1.047.520,0.5353E-06,0.5287E-07,6
2015,9,22,6,-17.020,1.047.520,0.9306E-06,0.9517E-07,6
2015,9,22,6,-16.520,1.047.520,0.5553E-06,0.1101E-06,6
2015,9,22,6,-16.020,1.047.520,0.3252E-06,0.8210E-07,6
2015,9,22,6,-15.520,1.047.520,0.2701E-06,0.1804E-07,6
2015,9,22,6,-15.020,1.047.520,0.9005E-07,0.1679E-07,6
2015,9,22,6,-14.520,1.047.520,0.0000E+00,0.1120E-07,6
2015,9,22,6,-14.020,1.047.520,0.0000E+00,0.1120E-07,6
2015,9,22,6,-32.520,1.048.020,0.0000E+00,0.2076E-07,6
2015,9,22,6,-32.020,1.048.020,0.3523E-05,0.4982E-06,6
2015,9,22,6,-31.520,1.048.020,0.3422E-05,0.5251E-06,6
2015,9,22,6,-31.020,1.048.020,0.8347E-06,0.7472E-07,6
2015,9,22,6,-30.520,1.048.020,0.0000E+00,0.1660E-07,6
2015,9,22,6,-21.520,1.048.020,0.1501E-06,0.0000E+00,6
2015,9,22,6,-20.520,1.048.020,0.1902E-06,0.1244E-07,6
2015,9,22,6,-20.020,1.048.020,0.2802E-06,0.2489E-07,6
2015,9,22,6,-19.520,1.048.020,0.4353E-06,0.7217E-07,6
2015,9,22,6,-19.020,1.048.020,0.8906E-06,0.1288E-06,6
2015,9,22,6,-18.520,1.048.020,0.1601E-05,0.9207E-07,6
2015,9,22,6,-18.020,1.048.020,0.1066E-05,0.9020E-07,6
2015,9,22,6,-17.520,1.048.020,0.1376E-05,0.1648E-06,6
2015,9,22,6,-17.020,1.048.020,0.6154E-06,0.1630E-06,6
2015,9,22,6,-16.520,1.048.020,0.5553E-06,0.5225E-07,6
2015,9,22,6,-16.020,1.048.020,0.3202E-06,0.2239E-07,6
2015,9,22,6,-15.520,1.048.020,0.9005E-07,0.2239E-07,6
2015,9,22,6,-15.020,1.048.020,0.0000E+00,0.2799E-07,6
2015,9,22,6,-14.520,1.048.020,0.0000E+00,0.1120E-07,6
2015,9,22,6,-32.520,1.048.520,0.2170E-05,0.4567E-06,6
2015,9,22,6,-32.020,1.048.520,0.2922E-05,0.3321E-06,6
2015,9,22,6,-31.520,1.048.520,0.1669E-06,0.1038E-07,6
2015,9,22,6,-22.020,1.048.520,0.1001E-06,0.0000E+00,6
2015,9,22,6,-21.520,1.048.520,0.0000E+00,0.1867E-07,6
2015,9,22,6,-21.020,1.048.520,0.2902E-06,0.1244E-07,6
2015,9,22,6,-20.520,1.048.520,0.4904E-06,0.5599E-07,6
2015,9,22,6,-20.020,1.048.520,0.9707E-06,0.9145E-07,6
2015,9,22,6,-19.520,1.048.520,0.1726E-05,0.2190E-06,6
2015,9,22,6,-19.020,1.048.520,0.1911E-05,0.2041E-06,6
2015,9,22,6,-18.520,1.048.520,0.1751E-05,0.2078E-06,6
2015,9,22,6,-18.020,1.048.520,0.1981E-05,0.2849E-06,6
2015,9,22,6,-17.520,1.048.520,0.8505E-06,0.2326E-06,6
2015,9,22,6,-17.020,1.048.520,0.5553E-06,0.7153E-07,6
2015,9,22,6,-16.520,1.048.520,0.2802E-06,0.5287E-07,6
2015,9,22,6,-16.020,1.048.520,0.4502E-07,0.2861E-07,6
2015,9,22,6,-15.520,1.048.520,0.0000E+00,0.1679E-07,6
2015,9,22,6,-33.020,1.049.020,0.1336E-05,0.2076E-06,6
2015,9,22,6,-32.520,1.049.020,0.1586E-05,0.1972E-06,6
2015,9,22,6,-22.520,1.049.020,0.0000E+00,0.6222E-08,6
2015,9,22,6,-22.020,1.049.020,0.1001E-06,0.3111E-07,6
2015,9,22,6,-21.520,1.049.020,0.1451E-06,0.2489E-07,6
2015,9,22,6,-21.020,1.049.020,0.1086E-05,0.7466E-07,6
2015,9,22,6,-20.520,1.049.020,0.1645E-05,0.1860E-06,6
2015,9,22,6,-20.020,1.049.020,0.2540E-05,0.2943E-06,6
2015,9,22,6,-19.520,1.049.020,0.3377E-05,0.2706E-06,6
2015,9,22,6,-19.020,1.049.020,0.2417E-05,0.2563E-06,6
2015,9,22,6,-18.520,1.049.020,0.1706E-05,0.3621E-06,6
2015,9,22,6,-18.020,1.049.020,0.8656E-06,0.2594E-06,6
2015,9,22,6,-17.520,1.049.020,0.5553E-06,0.8025E-07,6
2015,9,22,6,-17.020,1.049.020,0.3252E-06,0.4043E-07,6
2015,9,22,6,-16.520,1.049.020,0.5003E-07,0.3359E-07,6
2015,9,22,6,-16.020,1.049.020,0.9005E-07,0.0000E+00,6
2015,9,22,6,-15.520,1.049.020,0.4502E-07,0.0000E+00,6
2015,9,22,6,-15.020,1.049.020,0.9004E-07,0.0000E+00,6
2015,9,22,6,-14.520,1.049.020,0.9004E-07,0.0000E+00,6
2015,9,22,6,-33.020,1.049.520,0.0000E+00,0.1038E-07,6
2015,9,22,6,-23.520,1.049.520,0.0000E+00,0.6223E-08,6
2015,9,22,6,-22.520,1.049.520,0.1501E-06,0.4978E-07,6
2015,9,22,6,-22.020,1.049.520,0.4504E-06,0.4356E-07,6
2015,9,22,6,-21.520,1.049.520,0.1645E-05,0.1182E-06,6
2015,9,22,6,-21.020,1.049.520,0.2996E-05,0.3335E-06,6
2015,9,22,6,-20.520,1.049.520,0.3865E-05,0.4405E-06,6
2015,9,22,6,-20.020,1.049.520,0.4223E-05,0.4000E-06,6
2015,9,22,6,-19.520,1.049.520,0.3056E-05,0.3780E-06,6
2015,9,22,6,-19.020,1.049.520,0.2081E-05,0.4137E-06,6
2015,9,22,6,-18.520,1.049.520,0.9256E-06,0.1928E-06,6
2015,9,22,6,-18.020,1.049.520,0.6704E-06,0.1126E-06,6
2015,9,22,6,-17.520,1.049.520,0.1451E-06,0.4603E-07,6
2015,9,22,6,-17.020,1.049.520,0.9005E-07,0.5598E-08,6
2015,9,22,6,-16.520,1.049.520,0.9005E-07,0.0000E+00,6
2015,9,22,6,-16.020,1.049.520,0.1351E-06,0.0000E+00,6
2015,9,22,6,-15.520,1.049.520,0.9005E-07,0.0000E+00,6
2015,9,22,6,-23.520,1.050.020,0.0000E+00,0.1245E-07,6
2015,9,22,6,-23.020,1.050.020,0.1001E-06,0.1867E-07,6
2015,9,22,6,-22.520,1.050.020,0.3003E-06,0.7467E-07,6
2015,9,22,6,-22.020,1.050.020,0.1913E-05,0.1659E-06,6
2015,9,22,6,-21.520,1.050.020,0.4075E-05,0.4590E-06,6
2015,9,22,6,-21.020,1.050.020,0.4212E-05,0.6016E-06,6
2015,9,22,6,-20.520,1.050.020,0.4787E-05,0.4940E-06,6
2015,9,22,6,-20.020,1.050.020,0.2839E-05,0.4567E-06,6
2015,9,22,6,-19.520,1.050.020,0.1521E-05,0.2986E-06,6
2015,9,22,6,-19.020,1.050.020,0.1276E-05,0.1537E-06,6
2015,9,22,6,-18.520,1.050.020,0.6654E-06,0.8523E-07,6
2015,9,22,6,-18.020,1.050.020,0.2952E-06,0.1866E-07,6
2015,9,22,6,-17.520,1.050.020,0.9006E-07,0.0000E+00,6
2015,9,22,6,-24.020,1.050.520,0.0000E+00,0.6223E-08,6
2015,9,22,6,-23.520,1.050.520,0.5005E-07,0.3111E-07,6
2015,9,22,6,-23.020,1.050.520,0.4504E-06,0.5600E-07,6
2015,9,22,6,-22.520,1.050.520,0.2052E-05,0.2447E-06,6
2015,9,22,6,-22.020,1.050.520,0.4749E-05,0.6150E-06,6
2015,9,22,6,-21.520,1.050.520,0.6592E-05,0.7149E-06,6
2015,9,22,6,-21.020,1.050.520,0.5458E-05,0.6017E-06,6
2015,9,22,6,-20.520,1.050.520,0.2585E-05,0.3911E-06,6
2015,9,22,6,-20.020,1.050.520,0.2127E-05,0.2337E-06,6
2015,9,22,6,-19.520,1.050.520,0.1221E-05,0.1163E-06,6
2015,9,22,6,-19.020,1.050.520,0.4153E-06,0.4604E-07,6
2015,9,22,6,-18.520,1.050.520,0.1451E-06,0.6221E-08,6
2015,9,22,6,-24.020,1.051.020,0.1001E-06,0.1867E-07,6
2015,9,22,6,-23.520,1.051.020,0.4338E-06,0.8090E-07,6
2015,9,22,6,-23.020,1.051.020,0.3028E-05,0.3339E-06,6
2015,9,22,6,-22.520,1.051.020,0.6439E-05,0.8058E-06,6
2015,9,22,6,-22.020,1.051.020,0.7065E-05,0.1023E-05,6
2015,9,22,6,-21.520,1.051.020,0.5201E-05,0.5019E-06,6
2015,9,22,6,-21.020,1.051.020,0.2702E-05,0.3507E-06,6
2015,9,22,6,-20.520,1.051.020,0.1485E-05,0.2157E-06,6
2015,9,22,6,-20.020,1.051.020,0.7939E-06,0.7030E-07,6
2015,9,22,6,-19.520,1.051.020,0.1001E-06,0.2426E-07,6
2015,9,22,6,-19.020,1.051.020,0.0000E+00,0.6221E-08,6
2015,9,22,6,-18.520,1.051.020,0.0000E+00,0.6221E-08,6
2015,9,22,6,-24.520,1.051.520,0.5005E-07,0.1867E-07,6
2015,9,22,6,-24.020,1.051.520,0.3837E-06,0.8090E-07,6
2015,9,22,6,-23.520,1.051.520,0.3220E-05,0.5310E-06,6
2015,9,22,6,-23.020,1.051.520,0.7941E-05,0.9811E-06,6
2015,9,22,6,-22.520,1.051.520,0.8291E-05,0.1010E-05,6
2015,9,22,6,-22.020,1.051.520,0.4362E-05,0.3889E-06,6
2015,9,22,6,-21.520,1.051.520,0.2202E-05,0.2783E-06,6
2015,9,22,6,-21.020,1.051.520,0.1084E-05,0.1566E-06,6
2015,9,22,6,-20.520,1.051.520,0.4837E-06,0.3422E-07,6
2015,9,22,6,-20.020,1.051.520,0.1001E-06,0.0000E+00,6
2015,9,22,6,-25.020,1.052.020,0.5006E-07,0.0000E+00,6
2015,9,22,6,-24.520,1.052.020,0.2002E-06,0.9542E-07,6
2015,9,22,6,-24.020,1.052.020,0.4304E-05,0.6161E-06,6
2015,9,22,6,-23.520,1.052.020,0.9234E-05,0.1288E-05,6
2015,9,22,6,-23.020,1.052.020,0.6915E-05,0.7540E-06,6
2015,9,22,6,-22.520,1.052.020,0.4262E-05,0.3723E-06,6
2015,9,22,6,-22.020,1.052.020,0.1034E-05,0.2292E-06,6
2015,9,22,6,-21.520,1.052.020,0.5588E-06,0.9126E-07,6
2015,9,22,6,-21.020,1.052.020,0.1501E-06,0.1244E-07,6
2015,9,22,6,-20.520,1.052.020,0.1001E-06,0.0000E+00,6
2015,9,22,6,-25.520,1.052.520,0.5006E-07,0.0000E+00,6
2015,9,22,6,-25.020,1.052.520,0.3504E-06,0.6223E-07,6
2015,9,22,6,-24.520,1.052.520,0.4872E-05,0.6700E-06,6
2015,9,22,6,-24.020,1.052.520,0.1109E-04,0.1402E-05,6
2015,9,22,6,-23.520,1.052.520,0.5731E-05,0.8162E-06,6
2015,9,22,6,-23.020,1.052.520,0.2461E-05,0.3163E-06,6
2015,9,22,6,-22.520,1.052.520,0.7257E-06,0.1410E-06,6
2015,9,22,6,-22.020,1.052.520,0.2252E-06,0.1244E-07,6
2015,9,22,6,-21.520,1.052.520,0.5004E-07,0.0000E+00,6
2015,9,22,6,-25.520,1.053.020,0.3671E-06,0.2282E-07,6
2015,9,22,6,-25.020,1.053.020,0.5089E-05,0.8319E-06,6
2015,9,22,6,-24.520,1.053.020,0.1064E-04,0.1334E-05,6
2015,9,22,6,-24.020,1.053.020,0.4822E-05,0.5497E-06,6
2015,9,22,6,-23.520,1.053.020,0.1602E-05,0.1286E-06,6
2015,9,22,6,-23.020,1.053.020,0.1835E-06,0.5808E-07,6
2015,9,22,6,-22.520,1.053.020,0.5005E-07,0.0000E+00,6
2015,9,22,6,-26.020,1.053.520,0.8343E-07,0.1037E-07,6
2015,9,22,6,-25.520,1.053.520,0.5323E-05,0.7780E-06,6
2015,9,22,6,-25.020,1.053.520,0.9310E-05,0.1201E-05,6
2015,9,22,6,-24.520,1.053.520,0.2519E-05,0.3257E-06,6
2015,9,22,6,-24.020,1.053.520,0.5339E-06,0.6016E-07,6
