"","V1"
"3799",5.45100886451192e-08
"3800",6.68333864007849e-08
"3801",5.75856863901087e-08
"3802",7.9130694809313e-08
"3803",6.30545920701375e-08
"3804",7.02248991229435e-08
"3805",4.47453006212184e-08
"3806",7.79192679288474e-08
"3807",7.70716000670575e-08
"3808",7.7906969730734e-08
"3809",7.7936572474255e-08
"3810",4.86269256699396e-08
"3811",4.74672896565104e-08
"3812",4.4474912937968e-08
"3813",4.86269256699396e-08
"3814",4.73338749678596e-08
"3815",7.10070584200834e-08
"3816",7.79451421748872e-08
"3817",7.41203254239499e-08
"3818",7.34643636349939e-08
"3819",4.86269256699396e-08
"3820",7.81080078869696e-08
"3821",7.80386946358134e-08
"3822",6.73134018649951e-08
"3823",7.81164811687575e-08
"3824",4.86269256699396e-08
"3825",6.95836345381854e-08
"3826",7.06245840690636e-08
"3827",7.28243502174965e-08
"3828",7.26785220157756e-08
"3829",7.0883047233736e-08
"3830",4.44420497475802e-08
"3831",4.67084671395551e-08
"3832",7.69412013998942e-08
"3833",7.11486501788493e-08
"3834",4.60225783471117e-08
"3835",4.69849976417228e-08
"3836",4.69834634059622e-08
"3837",7.77726051985821e-08
"3838",6.45903509430501e-08
"3839",7.77742667188959e-08
"3840",7.77751371159123e-08
"3841",7.78595494370325e-08
"3842",4.86269256699396e-08
"3843",7.00554251037588e-08
"3844",6.2835196162496e-08
"3845",4.75400077797375e-08
"3846",5.37698781718498e-08
"3847",4.86269256699396e-08
"3848",5.01741931398814e-08
"3849",5.96037878333967e-08
"3850",6.57791029470423e-08
"3851",5.40765873785842e-08
"3852",6.27492616048491e-08
"3853",6.91645839883054e-08
"3854",4.91115030440573e-08
"3855",4.7374519970431e-08
"3856",7.2909720309983e-08
"3857",7.74496002693113e-08
"3858",7.05836756404584e-08
"3859",4.86269256699396e-08
"3860",4.86269256699396e-08
"3861",6.40649301939559e-08
"3862",4.86269256699396e-08
"3863",4.86269256699396e-08
"3864",6.96073728098181e-08
"3865",4.86269256699396e-08
"3866",4.86269256699396e-08
"3867",4.86269256699396e-08
"3868",6.77451497638006e-08
"3869",4.86269256699396e-08
"3870",4.20837444523302e-08
"3871",4.67092068507666e-08
"3872",6.99253785277422e-08
"3873",4.86269256699396e-08
"3874",4.86269256699396e-08
"3875",7.78728136158756e-08
"3876",4.86269256699396e-08
"3877",6.21225703263123e-08
"3878",7.67423731021644e-08
"3879",4.69843838320083e-08
"3880",4.86269256699396e-08
"3881",4.86269256699396e-08
"3882",4.86269256699396e-08
"3883",9.77110214915075e-08
"3884",4.86269256699396e-08
"3885",4.86269256699396e-08
"3886",6.83277797362791e-08
"3887",6.21207826195449e-08
"3888",7.5179630352359e-08
"3889",9.27294357107017e-08
"3890",4.86269256699396e-08
"3891",9.08290895420362e-08
"3892",6.73831807711968e-08
"3893",4.43757804722343e-08
"3894",4.86269256699396e-08
"3895",7.80327962079622e-08
"3896",4.63856423764349e-08
"3897",6.67098369361945e-08
"3898",4.86269256699396e-08
"3899",5.12913397479109e-08
"3900",4.86269256699396e-08
"3901",5.65915508660499e-08
"3902",8.67598406410099e-08
"3903",6.49661133683848e-08
"3904",5.99686659071213e-08
"3905",5.76298634071754e-08
"3906",4.65917048565512e-08
"3907",5.93450736190041e-08
"3908",7.76854558027511e-08
"3909",7.8279130699916e-08
"3910",4.69841634995114e-08
"3911",6.68496480426918e-08
"3912",4.67684208396895e-08
"3913",7.88089025510793e-08
"3914",4.12903225137491e-08
"3915",6.08181014393079e-08
"3916",4.69868399942413e-08
"3917",6.23652131267368e-08
"3918",7.53562588010641e-08
"3919",7.26007206346249e-08
"3920",4.5517514613448e-08
"3921",7.19304110453856e-08
"3922",6.10620215847152e-08
"3923",1.19390724979672e-07
"3924",6.66970903957216e-08
"3925",5.51523901882856e-08
"3926",1.04128646493646e-07
"3927",8.88476816974978e-08
"3928",9.57872322158574e-08
"3929",6.92054733995719e-08
"3930",5.49072226558529e-08
"3931",1.03289144940257e-07
"3932",8.8140494112093e-08
"3933",7.59450031307727e-08
"3934",6.07117376641875e-08
"3935",5.89462062970926e-08
"3936",4.68083736579644e-08
"3937",5.70734925163316e-08
"3938",5.88777335793383e-08
"3939",7.33558052452287e-08
"3940",7.36335696747602e-08
"3941",8.85318876035052e-08
"3942",5.30720554790477e-08
"3943",5.59038985910955e-08
"3944",9.57471973116874e-08
"3945",5.70786522293201e-08
"3946",5.02649423861317e-08
"3947",7.66147168136909e-08
"3948",4.86269256699396e-08
"3949",6.63581222691211e-08
"3950",5.89782591012633e-08
"3951",6.91261985852944e-08
"3952",5.11836816594048e-08
"3953",6.18251459899334e-08
"3954",5.07876086018103e-08
"3955",5.7574589757791e-08
"3956",6.95337373280623e-08
"3957",6.68600419182652e-08
"3958",5.13685703669496e-08
"3959",1.18537114362098e-07
"3960",5.92908542292996e-08
"3961",5.00600598610239e-08
"3962",7.91713831159803e-08
"3963",7.40134291644218e-08
"3964",6.05180903990748e-08
"3965",5.85566706545178e-08
"3966",1.09695498044292e-07
"3967",8.17124168582005e-08
"3968",4.5082036097464e-08
"3969",4.81913828473947e-08
"3970",5.44644772975176e-08
"3971",9.10122679822048e-08
"3972",1.11138328515301e-07
"3973",6.2133113371181e-08
"3974",5.06691849454156e-08
"3975",5.42495947562881e-08
"3976",4.35364269109575e-08
"3977",5.80126045808316e-08
"3978",8.26850680551596e-08
"3979",5.81941048074644e-08
"3980",7.76302703352184e-08
"3981",6.22845817798801e-08
"3982",4.67109712895629e-08
"3983",5.84395325586548e-08
"3984",4.67109712895629e-08
"3985",5.75919521074101e-08
"3986",5.19067495625508e-08
"3987",4.86269256699396e-08
"3988",5.26947769208286e-08
"3989",6.02321924080779e-08
"3990",5.65984942005541e-08
"3991",5.66290220296612e-08
"3992",4.41503423192616e-08
"3993",4.39961707324224e-08
"3994",4.86269256699396e-08
"3995",4.7371586555636e-08
"3996",4.56109904988926e-08
"3997",4.86269256699396e-08
"3998",4.748543741638e-08
"3999",8.3288331496128e-08
"4000",7.03431541600381e-08
"4001",5.04456380428624e-08
"4002",4.86269256699396e-08
"4003",5.07741994262469e-08
"4004",6.89730077912548e-08
"4005",7.67059467217848e-08
"4006",7.93561057114607e-08
"4007",5.85091527459424e-08
"4008",1.37614389034876e-07
"4009",4.73722629942286e-08
"4010",5.82625599481398e-08
"4011",4.44708889619528e-08
"4012",5.046750544797e-08
"4013",7.72523287551631e-08
"4014",7.03436319731201e-08
"4015",7.75087251147247e-08
"4016",6.71062815775827e-08
"4017",6.31941974393737e-08
"4018",4.86269256699396e-08
"4019",4.86269256699396e-08
"4020",6.50517452725944e-08
"4021",4.73722629942286e-08
"4022",7.75608511659751e-08
"4023",4.86269256699396e-08
"4024",7.08139776743283e-08
"4025",4.86269256699396e-08
"4026",6.71380268595264e-08
"4027",7.76943717495342e-08
"4028",4.69846907177547e-08
"4029",6.55556128342692e-08
"4030",4.86269256699396e-08
"4031",4.47823368329141e-08
"4032",4.82453728397564e-08
"4033",6.7366938341882e-08
"4034",6.61653380444413e-08
"4035",4.59935754102101e-08
"4036",4.86269256699396e-08
"4037",7.26489150160631e-08
"4038",4.63300894027077e-08
"4039",7.21465960009652e-08
"4040",6.68335362521488e-08
"4041",4.86269256699396e-08
"4042",4.86269256699396e-08
"4043",4.86269256699396e-08
"4044",7.25355573772538e-08
"4045",6.5830096264555e-08
"4046",7.11355330384172e-08
"4047",4.86269256699396e-08
"4048",4.86269256699396e-08
"4049",6.46907549061811e-08
"4050",4.7466860352437e-08
"4051",7.81484442724015e-08
"4052",4.86269256699396e-08
"4053",7.79507865510386e-08
"4054",4.86269256699396e-08
"4055",4.86269256699396e-08
"4056",7.4305914262586e-08
"4057",4.82708424368695e-08
"4058",7.04367412999134e-08
"4059",7.78781513421642e-08
"4060",4.86269256699396e-08
"4061",8.33779460243711e-08
"4062",4.86269256699396e-08
"4063",4.86269256699396e-08
"4064",4.86269256699396e-08
"4065",8.15804252649789e-08
"4066",7.80253462343847e-08
"4067",7.713863004626e-08
"4068",7.22898063707864e-08
"4069",6.73413987981396e-08
"4070",5.76750283581493e-08
"4071",4.57172003003077e-08
"4072",5.38889586929008e-08
"4073",7.1945839741962e-08
"4074",6.6420558219546e-08
"4075",4.86269256699396e-08
"4076",7.89150414060325e-08
"4077",4.86269256699396e-08
"4078",7.3396102681579e-08
"4079",7.78679752146823e-08
"4080",4.86269256699396e-08
"4081",7.54310484039877e-08
"4082",4.86269256699396e-08
"4083",4.86269256699396e-08
"4084",6.80876440967546e-08
"4085",6.80857998089433e-08
"4086",7.36087813563091e-08
"4087",6.93526572344267e-08
"4088",7.47526801151644e-08
"4089",8.07426412141278e-08
"4090",6.91345258017079e-08
"4091",6.10256733694243e-08
"4092",4.86269256699396e-08
"4093",8.0889951862768e-08
"4094",6.21514991322931e-08
"4095",4.86269256699396e-08
"4096",4.86269256699396e-08
"4097",5.6231605194208e-08
"4098",7.14737462494927e-08
"4099",9.98778509805252e-08
"4100",6.80519255662115e-08
"4101",4.71766849333658e-08
"4102",7.33908099939455e-08
"4103",4.86269256699396e-08
"4104",5.62879226277792e-08
"4105",1.26646150860266e-07
"4106",4.86269256699396e-08
"4107",4.86269256699396e-08
"4108",7.5593421521005e-08
"4109",6.51846738185412e-08
"4110",4.86269256699396e-08
"4111",5.88555847956054e-08
"4112",6.86405407033993e-08
"4113",6.94732901625128e-08
"4114",5.87038318271218e-08
"4115",7.38832517962166e-08
"4116",1.41454074391224e-07
"4117",1.3357578833814e-07
"4118",6.19728411956216e-08
"4119",7.58012584587168e-08
"4120",7.61267459995105e-08
"4121",4.14792049192907e-08
"4122",6.10582295504294e-08
"4123",1.2497580032215e-07
"4124",1.00088929730873e-07
"4125",1.12068037469557e-07
"4126",5.83748612008763e-08
"4127",1.10421082108974e-07
"4128",5.03054651110388e-08
"4129",7.35381130584836e-08
"4130",6.05218784664417e-08
"4131",1.16215930669801e-07
"4132",8.79096293906475e-08
"4133",5.85291947933351e-08
"4134",9.0335150928286e-08
"4135",4.86269256699396e-08
"4136",6.69015297495393e-08
"4137",5.70997483587085e-08
"4138",4.86269256699396e-08
"4139",5.33146819204391e-08
"4140",6.96331893311638e-08
"4141",6.24780566768621e-08
"4142",5.47434427629779e-08
"4143",4.86269256699396e-08
"4144",5.86317586197514e-08
"4145",6.12876466763856e-08
"4146",5.4036763188486e-08
"4147",6.09909786655233e-08
"4148",4.86269256699396e-08
"4149",6.06221334041997e-08
"4150",6.92929540936874e-08
"4151",4.58487233638563e-08
"4152",5.36179755047133e-08
"4153",5.79662908970155e-08
"4154",1.14082548051893e-07
"4155",4.86269256699396e-08
"4156",4.93391335989629e-08
"4157",1.29624527200955e-07
"4158",6.58037049788061e-08
"4159",4.86269256699396e-08
"4160",4.67115307107907e-08
"4161",6.71833907542257e-08
"4162",1.26505769325148e-07
"4163",7.38155546773812e-08
"4164",4.86269256699396e-08
"4165",6.06500683583918e-08
"4166",4.59577279574494e-08
"4167",5.75315435364938e-08
"4168",8.36446456802512e-08
"4169",4.68067462344755e-08
"4170",6.34530383067363e-08
"4171",6.57715469482228e-08
"4172",8.10172867863451e-08
"4173",5.59227326271948e-08
"4174",4.68745713367925e-08
"4175",6.07562319879008e-08
"4176",6.76179839620068e-08
"4177",4.86269256699396e-08
"4178",4.4504710409168e-08
"4179",7.99729214286081e-08
"4180",7.7402007730549e-08
"4181",5.91749386395033e-08
"4182",4.72818704732085e-08
"4183",6.89345113549842e-08
"4184",6.07419691155657e-08
"4185",6.60009776529305e-08
"4186",4.50588274590348e-08
"4187",4.69874544197034e-08
"4188",4.86269256699396e-08
"4189",4.86269256699396e-08
"4190",4.86269256699396e-08
"4191",4.68044041043308e-08
"4192",6.71317739876378e-08
"4193",7.68244548847437e-08
"4194",4.86269256699396e-08
"4195",6.10005797432253e-08
"4196",4.86269256699396e-08
"4197",4.86269256699396e-08
"4198",4.86269256699396e-08
"4199",4.86269256699396e-08
"4200",4.30575894080011e-08
"4201",6.60237933554829e-08
"4202",4.86269256699396e-08
"4203",6.9425794513114e-08
"4204",7.45945554202839e-08
"4205",4.68049121269776e-08
"4206",4.86269256699396e-08
"4207",5.85866206249816e-08
"4208",6.24844092239754e-08
"4209",4.49450763677862e-08
"4210",6.06757697138908e-08
"4211",6.51122417845933e-08
"4212",5.95385704171626e-08
"4213",6.70973071581315e-08
"4214",6.6155753874211e-08
"4215",6.28520507877739e-08
"4216",6.57939440136238e-08
"4217",6.08657193861367e-08
"4218",7.06828581647619e-08
"4219",6.58037682408614e-08
"4220",7.24252422520848e-08
"4221",4.86269256699396e-08
"4222",5.77481278922008e-08
"4223",6.11503300121919e-08
"4224",4.4946310802772e-08
"4225",4.5176826044618e-08
"4226",4.85822168968886e-08
"4227",4.86269256699396e-08
"4228",6.23934365698554e-08
"4229",7.02411264336159e-08
"4230",4.86269256699396e-08
"4231",4.86269256699396e-08
"4232",5.20447110189199e-08
"4233",4.86269256699396e-08
"4234",7.04003851833018e-08
"4235",6.06225140751484e-08
"4236",5.87980575226284e-08
"4237",4.86269256699396e-08
"4238",4.86269256699396e-08
"4239",6.29484954600239e-08
"4240",5.15049707221112e-08
"4241",4.86269256699396e-08
"4242",6.75517743820578e-08
"4243",4.84620322455805e-08
"4244",4.86269256699396e-08
"4245",6.06244215871105e-08
"4246",4.86269256699396e-08
"4247",4.70326628705603e-08
"4248",4.86269256699396e-08
"4249",5.40908665894638e-08
"4250",4.54663700978828e-08
"4251",4.44302463532503e-08
"4252",5.81801141820815e-08
"4253",5.68567467907813e-08
"4254",6.74710383604032e-08
"4255",6.36271498409473e-08
"4256",7.13015986001458e-08
"4257",6.74621099399672e-08
"4258",4.30661078033058e-08
"4259",6.98480108965199e-08
"4260",7.37061143425255e-08
"4261",7.55096188350691e-08
"4262",7.20164342686544e-08
"4263",7.76600588146704e-08
"4264",7.13252106520703e-08
"4265",7.19370219697817e-08
"4266",4.86269256699396e-08
"4267",4.86269256699396e-08
"4268",4.85632002929564e-08
"4269",4.86269256699396e-08
"4270",7.19371483366855e-08
"4271",4.86269256699396e-08
"4272",8.3328568775246e-08
"4273",4.48104880546479e-08
"4274",7.78837654408366e-08
"4275",4.86269256699396e-08
"4276",7.8126715775324e-08
"4277",5.2765383820536e-08
"4278",4.86269256699396e-08
"4279",7.71989861621842e-08
"4280",5.43694929785273e-08
"4281",6.01095425763902e-08
"4282",4.52069527138735e-08
"4283",7.54330699936815e-08
"4284",4.86269256699396e-08
"4285",4.86269256699396e-08
"4286",7.80201310563152e-08
"4287",5.75185050331578e-08
"4288",4.86269256699396e-08
"4289",4.86269256699396e-08
"4290",6.96149677209582e-08
"4291",7.40773179567932e-08
"4292",4.86269256699396e-08
"4293",4.86269256699396e-08
"4294",7.69712221561338e-08
"4295",6.19321439401841e-08
"4296",7.57650890991063e-08
"4297",7.08387694160964e-08
"4298",8.44620567886016e-08
"4299",7.19040799093124e-08
"4300",7.30411965828461e-08
"4301",4.86269256699396e-08
"4302",8.45779749033429e-08
"4303",6.50448027126761e-08
"4304",4.86269256699396e-08
"4305",7.19049357430228e-08
"4306",7.55497041885119e-08
"4307",7.74240532853245e-08
"4308",7.03223032901197e-08
"4309",9.23920631570631e-08
"4310",6.47124531245727e-08
"4311",7.49190271564474e-08
"4312",6.78285353868607e-08
"4313",6.87339419682441e-08
"4314",4.86269256699396e-08
"4315",7.13422335482097e-08
"4316",8.27006654723685e-08
"4317",7.71022752789973e-08
"4318",7.39631436443244e-08
"4319",7.82883787510209e-08
"4320",4.86269256699396e-08
"4321",4.64973443135413e-08
"4322",5.86209893301228e-08
"4323",5.43190840990149e-08
"4324",5.97174064142683e-08
"4325",7.11238431144522e-08
"4326",7.79004398204363e-08
"4327",5.46911978654719e-08
"4328",7.86100157195989e-08
"4329",6.97949552434489e-08
"4330",4.75455652745553e-08
"4331",8.70230390762737e-08
"4332",4.86269256699396e-08
"4333",4.81271253460109e-08
"4334",7.86098851723821e-08
"4335",9.40253489499874e-08
"4336",7.60904567528848e-08
"4337",7.30611338438227e-08
"4338",8.79338508193226e-08
"4339",4.93416969847022e-08
"4340",7.9674452276097e-08
"4341",8.3231342737054e-08
"4342",7.46454296065964e-08
"4343",7.5272578115929e-08
"4344",1.22292409626836e-07
"4345",4.74506626882816e-08
"4346",4.86269256699396e-08
"4347",5.11113553049724e-08
"4348",4.86269256699396e-08
"4349",5.62974294700202e-08
"4350",6.7636647457563e-08
"4351",5.71550253095032e-08
"4352",8.59149740706116e-08
"4353",7.42684036021396e-08
"4354",4.73360708688837e-08
"4355",6.2969234605445e-08
"4356",1.01860525162454e-07
"4357",4.32281818994445e-08
"4358",1.4862197935895e-07
"4359",1.12534383831879e-07
"4360",7.28105018717532e-08
"4361",7.97332897546569e-08
"4362",5.74166710791743e-08
"4363",1.48695292983809e-07
"4364",8.05115288056691e-08
"4365",5.94517115313227e-08
"4366",4.67100412997295e-08
"4367",5.15036259810837e-08
"4368",7.13262732465443e-08
"4369",5.31267985097606e-08
"4370",6.08448869845538e-08
"4371",8.72616944509245e-08
"4372",9.75396712987523e-08
"4373",8.88920883300699e-08
"4374",1.36794316647297e-07
"4375",6.64265043486521e-08
"4376",6.61271709776831e-08
"4377",9.80555001230984e-08
"4378",6.22312352011551e-08
"4379",4.43223782403386e-08
"4380",4.67119977134361e-08
"4381",6.47317578212373e-08
"4382",6.05251208261913e-08
"4383",1.22263409869729e-07
"4384",4.93434077483502e-08
"4385",4.86269256699396e-08
"4386",4.4446054454761e-08
"4387",6.45025639609575e-08
"4388",7.91290071271905e-08
"4389",4.68066441249274e-08
"4390",8.70444635643363e-08
"4391",7.38424820058734e-08
"4392",1.38009149736616e-07
"4393",8.05963341749867e-08
"4394",4.86269256699396e-08
"4395",6.02779491518884e-08
"4396",5.48026717088954e-08
"4397",8.59081298620592e-08
"4398",8.72855959891175e-08
"4399",7.28079013182412e-08
"4400",7.98247492321988e-08
"4401",1.07625265113139e-07
"4402",7.12428766219581e-08
"4403",6.0872875065186e-08
"4404",6.98073303594719e-08
"4405",7.78296424924378e-08
"4406",7.60484964594054e-08
"4407",4.68069505293321e-08
"4408",8.88248037010502e-08
"4409",7.60543237180101e-08
"4410",6.75174843538913e-08
"4411",6.33567525335802e-08
"4412",8.76872706208434e-08
"4413",6.03567497108187e-08
"4414",7.52776293821461e-08
"4415",6.87025619129661e-08
"4416",4.65619991939776e-08
"4417",6.16607235334472e-08
"4418",6.21819853914893e-08
"4419",4.65917586427625e-08
"4420",4.52327734695056e-08
"4421",4.86269256699396e-08
"4422",4.86269256699396e-08
"4423",4.86269256699396e-08
"4424",4.86269256699396e-08
"4425",4.73695590495634e-08
"4426",5.5338937782991e-08
"4427",6.89693483066998e-08
"4428",4.37105422396691e-08
"4429",4.5028614391387e-08
"4430",6.84508354947303e-08
"4431",5.01284699862969e-08
"4432",4.86269256699396e-08
"4433",6.77029876335199e-08
"4434",7.36885207166706e-08
"4435",4.7112514010831e-08
"4436",4.7463858401955e-08
"4437",6.59690501071814e-08
"4438",6.43971374997301e-08
"4439",7.00363653336807e-08
"4440",5.94712669600065e-08
"4441",5.83909970192921e-08
"4442",6.55351764090968e-08
"4443",7.94963538416513e-08
"4444",7.63423626324285e-08
"4445",6.26236274496283e-08
"4446",4.52595333196469e-08
"4447",6.07482649212503e-08
"4448",7.02912474407294e-08
"4449",5.55958407725834e-08
"4450",4.86269256699396e-08
"4451",6.43186668296401e-08
"4452",4.74649298887375e-08
"4453",4.86269256699396e-08
"4454",6.8258286479421e-08
"4455",4.86269256699396e-08
"4456",5.41779918130344e-08
"4457",6.55711662180947e-08
"4458",4.86269256699396e-08
"4459",6.60853239215317e-08
"4460",6.00204202251214e-08
"4461",4.7464715534659e-08
"4462",4.86269256699396e-08
"4463",4.86269256699396e-08
"4464",4.86269256699396e-08
"4465",6.58306847009413e-08
"4466",6.22642478150672e-08
"4467",6.09257679697061e-08
"4468",4.86269256699396e-08
"4469",7.10890157579465e-08
"4470",4.60881781742604e-08
"4471",4.86269256699396e-08
"4472",4.86269256699396e-08
"4473",4.86269256699396e-08
"4474",4.86269256699396e-08
"4475",8.17177842183985e-08
"4476",6.96009920669636e-08
"4477",6.35390939130937e-08
"4478",7.78690768865757e-08
"4479",7.5734623692159e-08
"4480",4.86269256699396e-08
"4481",4.86269256699396e-08
"4482",7.38916216653846e-08
"4483",8.60733025285193e-08
"4484",8.14871347271082e-08
"4485",4.86269256699396e-08
"4486",7.21336866768057e-08
"4487",7.87051711801625e-08
"4488",4.86269256699396e-08
"4489",4.84123456365012e-08
"4490",4.86269256699396e-08
"4491",6.40826260233813e-08
"4492",4.86269256699396e-08
"4493",4.86269256699396e-08
"4494",4.47865656875282e-08
"4495",5.4638464922359e-08
"4496",6.20861765749133e-08
"4497",4.86269256699396e-08
"4498",6.78518957531711e-08
"4499",5.87360161975218e-08
"4500",4.86269256699396e-08
"4501",4.86269256699396e-08
"4502",4.86269256699396e-08
"4503",4.86269256699396e-08
"4504",4.86269256699396e-08
"4505",5.87681916109935e-08
"4506",7.33418681102419e-08
"4507",4.86269256699396e-08
"4508",4.86269256699396e-08
"4509",6.41058015502246e-08
"4510",7.78878100272939e-08
"4511",4.86269256699396e-08
"4512",7.21899945372316e-08
"4513",7.85375591693278e-08
"4514",4.86269256699396e-08
"4515",6.9274788660483e-08
"4516",7.7430022459594e-08
"4517",7.96578321898676e-08
"4518",4.86269256699396e-08
"4519",6.43126318008945e-08
"4520",4.47810723771313e-08
"4521",7.33026948100002e-08
"4522",4.68052172434749e-08
"4523",4.86269256699396e-08
"4524",7.70422120842131e-08
"4525",4.74651442711734e-08
"4526",4.86269256699396e-08
"4527",4.86269256699396e-08
"4528",7.23489519233257e-08
"4529",4.86269256699396e-08
"4530",7.50054856445903e-08
"4531",4.56600357274013e-08
"4532",4.86269256699396e-08
"4533",4.86269256699396e-08
"4534",4.60241278614178e-08
"4535",7.89318624422405e-08
"4536",4.86269256699396e-08
"4537",7.91219117187569e-08
"4538",4.86269256699396e-08
"4539",9.51247446354658e-08
"4540",4.86269256699396e-08
"4541",4.43236813284634e-08
"4542",7.85484737758827e-08
"4543",1.11460756123001e-07
"4544",9.53011925407684e-08
"4545",4.86269256699396e-08
"4546",4.79389324410242e-08
"4547",6.73099959486446e-08
"4548",8.98439944422083e-08
"4549",5.81751611814322e-08
"4550",7.05163238417875e-08
"4551",7.79315783026058e-08
"4552",4.86269256699396e-08
"4553",8.39311898207018e-08
"4554",1.03588573728503e-07
"4555",4.93722016343469e-08
"4556",4.44445009148351e-08
"4557",7.80195869106967e-08
"4558",4.61475429332632e-08
"4559",5.5067886445191e-08
"4560",9.87369096804263e-08
"4561",1.32950485320354e-07
"4562",8.20576313627429e-08
"4563",4.2084546987203e-08
"4564",4.91382541764252e-08
"4565",5.57648114277767e-08
"4566",4.39287023592368e-08
"4567",9.34789000337418e-08
"4568",5.08385541366337e-08
"4569",8.12005527087707e-08
"4570",7.25312928017693e-08
"4571",5.95460425705522e-08
"4572",4.68067462344755e-08
"4573",6.73000342397847e-08
"4574",7.06679287039781e-08
"4575",8.63156455118839e-08
"4576",5.69681050613545e-08
"4577",5.59168481924151e-08
"4578",5.92814351050643e-08
"4579",8.62528085556393e-08
"4580",7.88354382967268e-08
"4581",4.45895586391787e-08
"4582",4.62344938393922e-08
"4583",4.50331547804047e-08
"4584",8.7564795416375e-08
"4585",4.40925398751222e-08
"4586",6.11033044394524e-08
"4587",7.84409776191641e-08
"4588",6.93720104062641e-08
"4589",1.11670872713199e-07
"4590",4.86269256699396e-08
"4591",8.56890874140514e-08
"4592",7.18651498090235e-08
"4593",1.09609786773078e-07
"4594",4.86269256699396e-08
"4595",9.77834013793516e-08
"4596",9.28110958339407e-08
"4597",4.86269256699396e-08
"4598",7.55971318509342e-08
"4599",8.81734659221124e-08
"4600",4.68067462344755e-08
"4601",6.84776580614755e-08
"4602",7.27101400840164e-08
"4603",7.36524033507387e-08
"4604",4.74670749903158e-08
"4605",9.27236390508037e-08
"4606",5.4187591495394e-08
"4607",8.44634464297597e-08
"4608",4.65917586427625e-08
"4609",7.3633700701109e-08
"4610",4.86269256699396e-08
"4611",4.52061941237204e-08
"4612",4.86269256699396e-08
"4613",4.86269256699396e-08
"4614",4.86269256699396e-08
"4615",4.86269256699396e-08
"4616",4.86269256699396e-08
"4617",5.86379926092847e-08
"4618",4.86269256699396e-08
"4619",4.86269256699396e-08
"4620",6.96550957858263e-08
"4621",4.86269256699396e-08
"4622",6.57786784244199e-08
"4623",4.62586398361171e-08
"4624",6.57091378540106e-08
"4625",4.63250915327347e-08
"4626",7.01812185726302e-08
"4627",6.33541942360521e-08
"4628",5.68281784419868e-08
"4629",6.02648807970916e-08
"4630",5.99760999046764e-08
"4631",6.93680429021556e-08
"4632",5.68881204865464e-08
"4633",4.86269256699396e-08
"4634",4.86269256699396e-08
"4635",7.17778401001416e-08
"4636",4.86269256699396e-08
"4637",6.78090170711148e-08
"4638",4.76550819435185e-08
"4639",6.48988738001103e-08
"4640",7.34059012244823e-08
"4641",6.19709910052687e-08
"4642",5.63606409729476e-08
"4643",6.54814141999727e-08
"4644",6.84181198263022e-08
"4645",7.04419017068231e-08
"4646",4.70119146855883e-08
"4647",4.86269256699396e-08
"4648",4.86269256699396e-08
"4649",4.70117695895556e-08
"4650",4.86269256699396e-08
"4651",5.45439224389895e-08
"4652",4.86269256699396e-08
"4653",5.04875170766837e-08
"4654",5.12202454799925e-08
"4655",5.71111365449563e-08
"4656",6.41080082966465e-08
"4657",6.61053149444945e-08
"4658",4.86269256699396e-08
"4659",6.38394803509226e-08
"4660",6.62036767327374e-08
"4661",6.12244407418066e-08
"4662",4.6801884498362e-08
"4663",6.82164167104769e-08
"4664",5.06367556456614e-08
"4665",4.795755083574e-08
"4666",6.03074555242351e-08
"4667",5.40737491170809e-08
"4668",5.71245836823287e-08
"4669",4.86269256699396e-08
"4670",4.94883747229933e-08
"4671",6.03074555242351e-08
"4672",4.46933618556891e-08
"4673",4.86269256699396e-08
"4674",6.92096480051163e-08
"4675",6.34891477311008e-08
"4676",7.54374325868429e-08
"4677",6.86330673173387e-08
"4678",7.88897750356577e-08
"4679",6.81236471119785e-08
"4680",6.90793424087902e-08
"4681",8.0121764166229e-08
"4682",4.79334821126129e-08
"4683",8.03220437929465e-08
"4684",6.30354593828507e-08
"4685",7.45744648541254e-08
"4686",4.86269256699396e-08
"4687",4.86269256699396e-08
"4688",4.86269256699396e-08
"4689",7.61942219390927e-08
"4690",4.86269256699396e-08
"4691",4.86269256699396e-08
"4692",4.86269256699396e-08
"4693",6.20045247056994e-08
"4694",4.86269256699396e-08
"4695",4.86269256699396e-08
"4696",4.86269256699396e-08
"4697",4.86269256699396e-08
"4698",4.76581844251405e-08
"4699",4.86269256699396e-08
"4700",4.9265051798967e-08
"4701",4.76562746255662e-08
"4702",4.86269256699396e-08
"4703",6.93718654645613e-08
"4704",4.86269256699396e-08
"4705",4.86269256699396e-08
"4706",7.3381575608218e-08
"4707",4.86269256699396e-08
"4708",7.40282011218855e-08
"4709",4.76965871508236e-08
"4710",4.52791077560062e-08
"4711",7.44523522318836e-08
"4712",6.34184870781652e-08
"4713",5.6291714003711e-08
"4714",7.1210298961027e-08
"4715",5.40164705790275e-08
"4716",6.7928165934267e-08
"4717",9.17837802529811e-08
"4718",6.09948806333053e-08
"4719",6.73288341988339e-08
"4720",4.86269256699396e-08
"4721",5.37353854008981e-08
"4722",4.40948054577075e-08
"4723",7.23580729660796e-08
"4724",6.85179499809464e-08
"4725",4.69543115092781e-08
"4726",4.82489578823773e-08
"4727",4.86269256699396e-08
"4728",4.86269256699396e-08
"4729",6.18459461214347e-08
"4730",4.86269256699396e-08
"4731",4.70953503185993e-08
