YEAR,MO,DA,HR,LAT,LON,CO201500,CO01500
2015,9,24,9,8.1480,106.6520,0.0000E+00,0.5234E-08
2015,9,24,9,6.3480,106.7020,0.0000E+00,0.1564E-07
2015,9,24,9,6.3980,106.7020,0.1006E-06,0.0000E+00
2015,9,24,9,7.5980,106.7020,0.9250E-07,0.0000E+00
2015,9,24,9,8.1480,106.7020,0.0000E+00,0.1047E-07
2015,9,24,9,6.3480,106.7520,0.0000E+00,0.1043E-07
2015,9,24,9,6.3980,106.7520,0.5032E-07,0.0000E+00
2015,9,24,9,7.6480,106.7520,0.8409E-07,0.0000E+00
2015,9,24,9,8.1480,106.7520,0.0000E+00,0.1047E-07
2015,9,24,9,6.3480,106.8020,0.0000E+00,0.1564E-07
2015,9,24,9,6.3980,106.8020,0.1006E-06,0.0000E+00
2015,9,24,9,7.6480,106.8020,0.8409E-07,0.0000E+00
2015,9,24,9,8.1480,106.8020,0.0000E+00,0.5234E-08
2015,9,24,9,6.3980,106.8520,0.0000E+00,0.1564E-07
2015,9,24,9,6.4480,106.8520,0.1006E-06,0.0000E+00
2015,9,24,9,7.6480,106.8520,0.8409E-07,0.0000E+00
2015,9,24,9,8.1480,106.8520,0.0000E+00,0.1047E-07
2015,9,24,9,6.3980,106.9020,0.0000E+00,0.1564E-07
2015,9,24,9,6.4480,106.9020,0.1007E-06,0.0000E+00
2015,9,24,9,7.6480,106.9020,0.8410E-07,0.0000E+00
2015,9,24,9,8.1480,106.9020,0.0000E+00,0.5235E-08
2015,9,24,9,8.1980,106.9020,0.0000E+00,0.5235E-08
2015,9,24,9,5.8480,106.9520,0.0000E+00,0.6250E-08
2015,9,24,9,6.3980,106.9520,0.0000E+00,0.1043E-07
2015,9,24,9,6.4480,106.9520,0.5033E-07,0.0000E+00
2015,9,24,9,7.6480,106.9520,0.8410E-07,0.0000E+00
2015,9,24,9,8.1980,106.9520,0.0000E+00,0.5235E-08
2015,9,24,9,5.8480,107.0020,0.0000E+00,0.1250E-07
2015,9,24,9,6.3980,107.0020,0.0000E+00,0.1564E-07
2015,9,24,9,6.4480,107.0020,0.4194E-07,0.0000E+00
2015,9,24,9,6.4980,107.0020,0.4194E-07,0.0000E+00
2015,9,24,9,7.6480,107.0020,0.8410E-07,0.0000E+00
2015,9,24,9,8.1980,107.0020,0.0000E+00,0.1047E-07
2015,9,24,9,5.8480,107.0520,0.0000E+00,0.1250E-07
2015,9,24,9,6.3980,107.0520,0.0000E+00,0.5214E-08
2015,9,24,9,6.4480,107.0520,0.0000E+00,0.1043E-07
2015,9,24,9,6.4980,107.0520,0.8388E-07,0.0000E+00
2015,9,24,9,7.6980,107.0520,0.4205E-07,0.0000E+00
2015,9,24,9,8.1980,107.0520,0.0000E+00,0.1047E-07
2015,9,24,9,5.8480,107.1020,0.0000E+00,0.6250E-08
2015,9,24,9,5.8980,107.1020,0.0000E+00,0.6250E-08
2015,9,24,9,6.1980,107.1020,0.5030E-07,0.0000E+00
2015,9,24,9,6.4980,107.1020,0.8389E-07,0.0000E+00
2015,9,24,9,6.8480,107.1020,0.5036E-07,0.0000E+00
2015,9,24,9,7.0480,107.1020,0.0000E+00,0.6265E-08
2015,9,24,9,7.4980,107.1020,0.0000E+00,0.1254E-07
2015,9,24,9,7.6980,107.1020,0.8410E-07,0.0000E+00
2015,9,24,9,8.1980,107.1020,0.0000E+00,0.5235E-08
2015,9,24,9,5.8980,107.1520,0.0000E+00,0.1250E-07
2015,9,24,9,6.4980,107.1520,0.8389E-07,0.0000E+00
2015,9,24,9,6.8480,107.1520,0.5037E-07,0.0000E+00
2015,9,24,9,7.0480,107.1520,0.0000E+00,0.6265E-08
2015,9,24,9,7.4980,107.1520,0.0000E+00,0.6271E-08
2015,9,24,9,7.6980,107.1520,0.8410E-07,0.0000E+00
2015,9,24,9,8.1980,107.1520,0.0000E+00,0.1047E-07
2015,9,24,9,5.8980,107.2020,0.0000E+00,0.1146E-07
2015,9,24,9,6.5480,107.2020,0.8389E-07,0.0000E+00
2015,9,24,9,6.8480,107.2020,0.1007E-06,0.0000E+00
2015,9,24,9,7.0480,107.2020,0.0000E+00,0.6265E-08
2015,9,24,9,7.4980,107.2020,0.0000E+00,0.1254E-07
2015,9,24,9,7.6980,107.2020,0.8410E-07,0.0000E+00
2015,9,24,9,8.2480,107.2020,0.0000E+00,0.5235E-08
2015,9,24,9,6.5480,107.2520,0.8389E-07,0.0000E+00
2015,9,24,9,6.8480,107.2520,0.1007E-06,0.0000E+00
2015,9,24,9,7.0480,107.2520,0.0000E+00,0.1253E-07
2015,9,24,9,7.4980,107.2520,0.0000E+00,0.1254E-07
2015,9,24,9,7.6980,107.2520,0.8411E-07,0.0000E+00
2015,9,24,9,8.2480,107.2520,0.0000E+00,0.1047E-07
2015,9,24,9,6.5480,107.3020,0.8389E-07,0.0000E+00
2015,9,24,9,6.8480,107.3020,0.5037E-07,0.0000E+00
2015,9,24,9,7.0480,107.3020,0.0000E+00,0.6265E-08
2015,9,24,9,7.4980,107.3020,0.0000E+00,0.6271E-08
2015,9,24,9,7.6980,107.3020,0.8411E-07,0.0000E+00
2015,9,24,9,8.2480,107.3020,0.0000E+00,0.1047E-07
2015,9,24,9,6.5480,107.3520,0.8390E-07,0.0000E+00
2015,9,24,9,6.8480,107.3520,0.5037E-07,0.0000E+00
2015,9,24,9,6.8980,107.3520,0.5037E-07,0.0000E+00
2015,9,24,9,7.0980,107.3520,0.0000E+00,0.1253E-07
2015,9,24,9,7.4980,107.3520,0.0000E+00,0.1254E-07
2015,9,24,9,6.5980,107.4020,0.8390E-07,0.0000E+00
2015,9,24,9,6.8980,107.4020,0.9235E-07,0.0000E+00
2015,9,24,9,7.0980,107.4020,0.0000E+00,0.6266E-08
2015,9,24,9,7.5480,107.4020,0.0000E+00,0.1045E-07
2015,9,24,9,6.5980,107.4520,0.8390E-07,0.0000E+00
2015,9,24,9,6.8980,107.4520,0.8395E-07,0.0000E+00
2015,9,24,9,7.0980,107.4520,0.0000E+00,0.1149E-07
2015,9,24,9,7.5480,107.4520,0.0000E+00,0.5226E-08
2015,9,24,9,5.8480,107.5020,0.1005E-06,0.0000E+00
2015,9,24,9,6.5980,107.5020,0.8390E-07,0.0000E+00
2015,9,24,9,6.8980,107.5020,0.8395E-07,0.0000E+00
2015,9,24,9,6.9980,107.5020,0.5038E-07,0.0000E+00
2015,9,24,9,7.0980,107.5020,0.0000E+00,0.1044E-07
2015,9,24,9,7.5480,107.5020,0.0000E+00,0.1045E-07
2015,9,24,9,5.8480,107.5520,0.1005E-06,0.0000E+00
2015,9,24,9,6.5980,107.5520,0.8390E-07,0.0000E+00
2015,9,24,9,6.8980,107.5520,0.8396E-07,0.0000E+00
2015,9,24,9,6.9980,107.5520,0.5039E-07,0.0000E+00
2015,9,24,9,7.0480,107.5520,0.5039E-07,0.0000E+00
2015,9,24,9,7.1480,107.5520,0.0000E+00,0.1044E-07
2015,9,24,9,7.5480,107.5520,0.0000E+00,0.1045E-07
2015,9,24,9,5.8480,107.6020,0.5027E-07,0.0000E+00
2015,9,24,9,6.8980,107.6020,0.4198E-07,0.0000E+00
2015,9,24,9,6.9480,107.6020,0.4198E-07,0.0000E+00
2015,9,24,9,7.0480,107.6020,0.5039E-07,0.0000E+00
2015,9,24,9,7.1480,107.6020,0.0000E+00,0.5222E-08
2015,9,24,9,7.5480,107.6020,0.0000E+00,0.1045E-07
2015,9,24,9,5.8480,107.6520,0.5027E-07,0.0000E+00
2015,9,24,9,5.8980,107.6520,0.5027E-07,0.0000E+00
2015,9,24,9,6.9480,107.6520,0.4198E-07,0.0000E+00
2015,9,24,9,7.0480,107.6520,0.1008E-06,0.0000E+00
2015,9,24,9,7.1480,107.6520,0.0000E+00,0.1044E-07
2015,9,24,9,7.5480,107.6520,0.0000E+00,0.1045E-07
2015,9,24,9,5.8980,107.7020,0.1005E-06,0.0000E+00
2015,9,24,9,6.9480,107.7020,0.8396E-07,0.0000E+00
2015,9,24,9,7.0480,107.7020,0.5039E-07,0.0000E+00
2015,9,24,9,7.1480,107.7020,0.0000E+00,0.1044E-07
2015,9,24,9,7.5480,107.7020,0.0000E+00,0.5227E-08
2015,9,24,9,7.5980,107.7020,0.0000E+00,0.5227E-08
2015,9,24,9,5.8980,107.7520,0.9217E-07,0.0000E+00
2015,9,24,9,6.9480,107.7520,0.8396E-07,0.0000E+00
2015,9,24,9,7.0480,107.7520,0.5039E-07,0.0000E+00
2015,9,24,9,7.1480,107.7520,0.0000E+00,0.5222E-08
2015,9,24,9,7.5980,107.7520,0.0000E+00,0.5227E-08
2015,9,24,9,5.8980,107.8020,0.8379E-07,0.0000E+00
2015,9,24,9,6.9480,107.8020,0.8396E-07,0.0000E+00
2015,9,24,9,7.0980,107.8020,0.1008E-06,0.0000E+00
2015,9,24,9,7.1980,107.8020,0.0000E+00,0.1044E-07
2015,9,24,9,7.5980,107.8020,0.0000E+00,0.1045E-07
2015,9,24,9,5.9480,107.8520,0.8379E-07,0.0000E+00
2015,9,24,9,6.0980,107.8520,0.0000E+00,0.1251E-07
2015,9,24,9,6.6980,107.8520,0.1007E-06,0.0000E+00
2015,9,24,9,6.9480,107.8520,0.8397E-07,0.0000E+00
2015,9,24,9,7.0980,107.8520,0.8399E-07,0.0000E+00
2015,9,24,9,7.1980,107.8520,0.0000E+00,0.1044E-07
2015,9,24,9,7.5980,107.8520,0.0000E+00,0.1045E-07
2015,9,24,9,5.9480,107.9020,0.8380E-07,0.0000E+00
2015,9,24,9,6.0980,107.9020,0.0000E+00,0.6253E-08
2015,9,24,9,6.6980,107.9020,0.5035E-07,0.0000E+00
2015,9,24,9,6.9980,107.9020,0.8397E-07,0.0000E+00
2015,9,24,9,7.0980,107.9020,0.4200E-07,0.0000E+00
2015,9,24,9,7.1980,107.9020,0.0000E+00,0.5222E-08
2015,9,24,9,7.5980,107.9020,0.0000E+00,0.1045E-07
2015,9,24,9,5.9480,107.9520,0.8380E-07,0.0000E+00
2015,9,24,9,6.0980,107.9520,0.0000E+00,0.1251E-07
2015,9,24,9,6.6980,107.9520,0.5035E-07,0.0000E+00
2015,9,24,9,6.9980,107.9520,0.8397E-07,0.0000E+00
2015,9,24,9,7.0980,107.9520,0.8399E-07,0.0000E+00
2015,9,24,9,7.1980,107.9520,0.0000E+00,0.1045E-07
2015,9,24,9,7.5980,107.9520,0.0000E+00,0.1045E-07
2015,9,24,9,5.9480,108.0020,0.8380E-07,0.0000E+00
2015,9,24,9,6.0980,108.0020,0.0000E+00,0.1251E-07
2015,9,24,9,6.7480,108.0020,0.1007E-06,0.0000E+00
2015,9,24,9,6.9980,108.0020,0.4199E-07,0.0000E+00
2015,9,24,9,7.0980,108.0020,0.4200E-07,0.0000E+00
2015,9,24,9,7.1480,108.0020,0.4200E-07,0.0000E+00
2015,9,24,9,7.1980,108.0020,0.0000E+00,0.1045E-07
2015,9,24,9,7.4480,108.0020,0.0000E+00,0.1254E-07
2015,9,24,9,7.5980,108.0020,0.0000E+00,0.5227E-08
2015,9,24,9,5.9480,108.0520,0.8380E-07,0.0000E+00
2015,9,24,9,6.1480,108.0520,0.0000E+00,0.6253E-08
2015,9,24,9,6.7480,108.0520,0.5036E-07,0.0000E+00
2015,9,24,9,6.9980,108.0520,0.4199E-07,0.0000E+00
2015,9,24,9,7.1480,108.0520,0.4200E-07,0.0000E+00
2015,9,24,9,7.2480,108.0520,0.0000E+00,0.5223E-08
2015,9,24,9,7.4480,108.0520,0.0000E+00,0.6271E-08
2015,9,24,9,7.5980,108.0520,0.0000E+00,0.5227E-08
2015,9,24,9,5.9980,108.1020,0.8380E-07,0.0000E+00
2015,9,24,9,6.1480,108.1020,0.0000E+00,0.1251E-07
2015,9,24,9,6.7480,108.1020,0.1007E-06,0.0000E+00
2015,9,24,9,7.1480,108.1020,0.8400E-07,0.0000E+00
2015,9,24,9,7.2480,108.1020,0.0000E+00,0.1045E-07
2015,9,24,9,7.4480,108.1020,0.0000E+00,0.6271E-08
2015,9,24,9,5.9980,108.1520,0.8380E-07,0.0000E+00
2015,9,24,9,6.1480,108.1520,0.0000E+00,0.1042E-07
2015,9,24,9,6.7480,108.1520,0.5036E-07,0.0000E+00
2015,9,24,9,7.1480,108.1520,0.8400E-07,0.0000E+00
2015,9,24,9,7.2480,108.1520,0.0000E+00,0.5223E-08
2015,9,24,9,7.4480,108.1520,0.0000E+00,0.1254E-07
2015,9,24,9,5.9980,108.2020,0.4190E-07,0.0000E+00
2015,9,24,9,6.1480,108.2020,0.0000E+00,0.1042E-07
2015,9,24,9,6.7480,108.2020,0.4197E-07,0.0000E+00
2015,9,24,9,6.7980,108.2020,0.4197E-07,0.0000E+00
2015,9,24,9,7.1480,108.2020,0.4200E-07,0.0000E+00
2015,9,24,9,7.4980,108.2020,0.0000E+00,0.6271E-08
2015,9,24,9,5.9980,108.2520,0.8381E-07,0.0000E+00
2015,9,24,9,6.1480,108.2520,0.0000E+00,0.1042E-07
2015,9,24,9,6.7980,108.2520,0.8393E-07,0.0000E+00
2015,9,24,9,7.1480,108.2520,0.8400E-07,0.0000E+00
2015,9,24,9,7.4980,108.2520,0.0000E+00,0.1254E-07
2015,9,24,9,5.9980,108.3020,0.8381E-07,0.0000E+00
2015,9,24,9,6.1480,108.3020,0.0000E+00,0.1042E-07
2015,9,24,9,6.7980,108.3020,0.4197E-07,0.0000E+00
2015,9,24,9,7.1980,108.3020,0.8400E-07,0.0000E+00
2015,9,24,9,7.4980,108.3020,0.0000E+00,0.6271E-08
2015,9,24,9,5.9980,108.3520,0.8381E-07,0.0000E+00
2015,9,24,9,6.1980,108.3520,0.0000E+00,0.1042E-07
2015,9,24,9,6.7980,108.3520,0.8394E-07,0.0000E+00
2015,9,24,9,7.1980,108.3520,0.4200E-07,0.0000E+00
2015,9,24,9,7.4980,108.3520,0.0000E+00,0.1045E-07
2015,9,24,9,6.1980,108.4020,0.0000E+00,0.1042E-07
2015,9,24,9,6.7980,108.4020,0.8394E-07,0.0000E+00
2015,9,24,9,7.1980,108.4020,0.8401E-07,0.0000E+00
2015,9,24,9,7.4980,108.4020,0.0000E+00,0.1045E-07
2015,9,24,9,6.1980,108.4520,0.0000E+00,0.1042E-07
2015,9,24,9,6.7980,108.4520,0.4197E-07,0.0000E+00
2015,9,24,9,6.8480,108.4520,0.4197E-07,0.0000E+00
2015,9,24,9,7.1980,108.4520,0.4200E-07,0.0000E+00
2015,9,24,9,7.4980,108.4520,0.0000E+00,0.5226E-08
2015,9,24,9,6.1980,108.5020,0.0000E+00,0.5212E-08
2015,9,24,9,6.8480,108.5020,0.4197E-07,0.0000E+00
2015,9,24,9,7.1980,108.5020,0.8401E-07,0.0000E+00
2015,9,24,9,7.5480,108.5020,0.0000E+00,0.1045E-07
2015,9,24,9,6.1980,108.5520,0.0000E+00,0.1042E-07
2015,9,24,9,6.8480,108.5520,0.8394E-07,0.0000E+00
2015,9,24,9,7.1980,108.5520,0.4201E-07,0.0000E+00
2015,9,24,9,7.5480,108.5520,0.0000E+00,0.5226E-08
2015,9,24,9,6.1980,108.6020,0.0000E+00,0.1042E-07
2015,9,24,9,6.8480,108.6020,0.8394E-07,0.0000E+00
2015,9,24,9,7.5480,108.6020,0.0000E+00,0.1045E-07
2015,9,24,9,6.1980,108.6520,0.0000E+00,0.1042E-07
2015,9,24,9,6.8480,108.6520,0.4197E-07,0.0000E+00
2015,9,24,9,7.5480,108.6520,0.0000E+00,0.1045E-07
2015,9,24,9,6.2480,108.7020,0.0000E+00,0.1042E-07
2015,9,24,9,6.8480,108.7020,0.8395E-07,0.0000E+00
2015,9,24,9,7.5480,108.7020,0.0000E+00,0.5227E-08
2015,9,24,9,6.2480,108.7520,0.0000E+00,0.5212E-08
2015,9,24,9,6.8480,108.7520,0.8395E-07,0.0000E+00
2015,9,24,9,7.1980,108.7520,0.5040E-07,0.0000E+00
2015,9,24,9,7.5480,108.7520,0.0000E+00,0.1045E-07
2015,9,24,9,6.8980,108.8020,0.4198E-07,0.0000E+00
2015,9,24,9,7.1980,108.8020,0.5040E-07,0.0000E+00
2015,9,24,9,7.5480,108.8020,0.0000E+00,0.1045E-07
2015,9,24,9,6.8980,108.8520,0.8395E-07,0.0000E+00
2015,9,24,9,7.1980,108.8520,0.1008E-06,0.0000E+00
2015,9,24,9,7.5980,108.8520,0.0000E+00,0.5227E-08
2015,9,24,9,7.1980,108.9020,0.1008E-06,0.0000E+00
2015,9,24,9,7.5980,108.9020,0.0000E+00,0.1045E-07
2015,9,24,9,7.1980,108.9520,0.5041E-07,0.0000E+00
2015,9,24,9,7.5980,108.9520,0.0000E+00,0.1045E-07
2015,9,24,9,6.7480,109.0020,0.5036E-07,0.0000E+00
2015,9,24,9,7.1980,109.0020,0.5041E-07,0.0000E+00
2015,9,24,9,7.2480,109.0020,0.5041E-07,0.0000E+00
2015,9,24,9,7.3480,109.0020,0.0000E+00,0.6269E-08
2015,9,24,9,7.5980,109.0020,0.0000E+00,0.5227E-08
2015,9,24,9,6.7480,109.0520,0.5036E-07,0.0000E+00
2015,9,24,9,7.2480,109.0520,0.9242E-07,0.0000E+00
2015,9,24,9,7.3480,109.0520,0.0000E+00,0.1254E-07
2015,9,24,9,7.5980,109.0520,0.0000E+00,0.5227E-08
2015,9,24,9,6.7480,109.1020,0.1007E-06,0.0000E+00
2015,9,24,9,7.2480,109.1020,0.8402E-07,0.0000E+00
2015,9,24,9,7.3480,109.1020,0.0000E+00,0.6269E-08
2015,9,24,9,6.7480,109.1520,0.5036E-07,0.0000E+00
2015,9,24,9,7.2480,109.1520,0.8402E-07,0.0000E+00
2015,9,24,9,7.3480,109.1520,0.0000E+00,0.6269E-08
2015,9,24,9,7.3980,109.1520,0.0000E+00,0.6269E-08
2015,9,24,9,6.7980,109.2020,0.1007E-06,0.0000E+00
2015,9,24,9,7.2480,109.2020,0.8402E-07,0.0000E+00
2015,9,24,9,7.3980,109.2020,0.0000E+00,0.6270E-08
2015,9,24,9,6.7980,109.2520,0.5036E-07,0.0000E+00
2015,9,24,9,7.2480,109.2520,0.4201E-07,0.0000E+00
2015,9,24,9,7.2980,109.2520,0.4201E-07,0.0000E+00
2015,9,24,9,7.3980,109.2520,0.0000E+00,0.1254E-07
2015,9,24,9,6.7980,109.3020,0.1007E-06,0.0000E+00
2015,9,24,9,7.2980,109.3020,0.8402E-07,0.0000E+00
2015,9,24,9,7.3980,109.3020,0.0000E+00,0.6270E-08
2015,9,24,9,6.7980,109.3520,0.4197E-07,0.0000E+00
2015,9,24,9,7.2980,109.3520,0.4201E-07,0.0000E+00
2015,9,24,9,7.3980,109.3520,0.0000E+00,0.1045E-07
2015,9,24,9,6.7980,109.4020,0.8394E-07,0.0000E+00
2015,9,24,9,7.0480,109.4020,0.5039E-07,0.0000E+00
2015,9,24,9,7.2980,109.4020,0.8403E-07,0.0000E+00
2015,9,24,9,7.3980,109.4020,0.0000E+00,0.1045E-07
2015,9,24,9,7.5980,109.4020,0.0000E+00,0.5646E-08
2015,9,24,9,6.3980,109.4520,0.0000E+00,0.6257E-08
2015,9,24,9,6.7980,109.4520,0.4197E-07,0.0000E+00
2015,9,24,9,6.8480,109.4520,0.4197E-07,0.0000E+00
2015,9,24,9,7.0480,109.4520,0.1008E-06,0.0000E+00
2015,9,24,9,7.1480,109.4520,0.5040E-07,0.0000E+00
2015,9,24,9,7.2980,109.4520,0.8403E-07,0.0000E+00
2015,9,24,9,7.3980,109.4520,0.0000E+00,0.1045E-07
2015,9,24,9,7.6480,109.4520,0.0000E+00,0.1129E-07
2015,9,24,9,5.8980,109.5020,0.0000E+00,0.6251E-08
2015,9,24,9,5.9480,109.5020,0.5028E-07,0.0000E+00
2015,9,24,9,6.3980,109.5020,0.0000E+00,0.1251E-07
2015,9,24,9,6.4980,109.5020,0.0000E+00,0.6258E-08
2015,9,24,9,6.5480,109.5020,0.1007E-06,0.0000E+00
2015,9,24,9,6.8480,109.5020,0.8394E-07,0.0000E+00
2015,9,24,9,7.0480,109.5020,0.5039E-07,0.0000E+00
2015,9,24,9,7.1480,109.5020,0.1008E-06,0.0000E+00
2015,9,24,9,7.2980,109.5020,0.8403E-07,0.0000E+00
2015,9,24,9,7.4480,109.5020,0.0000E+00,0.5225E-08
2015,9,24,9,7.6480,109.5020,0.0000E+00,0.5646E-08
2015,9,24,9,5.9480,109.5520,0.0000E+00,0.6251E-08
2015,9,24,9,5.9980,109.5520,0.1006E-06,0.0000E+00
2015,9,24,9,6.3980,109.5520,0.0000E+00,0.6257E-08
2015,9,24,9,6.5480,109.5520,0.5034E-07,0.6258E-08
2015,9,24,9,6.8480,109.5520,0.4197E-07,0.0000E+00
2015,9,24,9,7.1480,109.5520,0.5040E-07,0.0000E+00
2015,9,24,9,7.2980,109.5520,0.8403E-07,0.0000E+00
2015,9,24,9,7.4480,109.5520,0.0000E+00,0.1045E-07
2015,9,24,9,7.6480,109.5520,0.0000E+00,0.1129E-07
2015,9,24,9,5.9480,109.6020,0.0000E+00,0.6251E-08
2015,9,24,9,5.9980,109.6020,0.5028E-07,0.0000E+00
2015,9,24,9,6.3980,109.6020,0.0000E+00,0.1251E-07
2015,9,24,9,6.5480,109.6020,0.5034E-07,0.6258E-08
2015,9,24,9,6.5980,109.6020,0.5034E-07,0.0000E+00
2015,9,24,9,6.8480,109.6020,0.8394E-07,0.0000E+00
2015,9,24,9,7.1480,109.6020,0.5040E-07,0.0000E+00
2015,9,24,9,7.2980,109.6020,0.4202E-07,0.0000E+00
2015,9,24,9,7.3480,109.6020,0.4202E-07,0.0000E+00
2015,9,24,9,7.4480,109.6020,0.0000E+00,0.1045E-07
2015,9,24,9,7.6480,109.6020,0.0000E+00,0.5646E-08
2015,9,24,9,5.9480,109.6520,0.0000E+00,0.1250E-07
2015,9,24,9,5.9980,109.6520,0.1006E-06,0.0000E+00
2015,9,24,9,6.3980,109.6520,0.0000E+00,0.6257E-08
2015,9,24,9,6.5480,109.6520,0.0000E+00,0.1252E-07
2015,9,24,9,6.5980,109.6520,0.5034E-07,0.0000E+00
2015,9,24,9,6.8480,109.6520,0.8395E-07,0.0000E+00
2015,9,24,9,6.9980,109.6520,0.1008E-06,0.0000E+00
2015,9,24,9,7.1480,109.6520,0.1008E-06,0.0000E+00
2015,9,24,9,7.3480,109.6520,0.8403E-07,0.0000E+00
2015,9,24,9,7.4480,109.6520,0.0000E+00,0.1045E-07
2015,9,24,9,7.6480,109.6520,0.0000E+00,0.5646E-08
2015,9,24,9,5.9480,109.7020,0.0000E+00,0.6251E-08
2015,9,24,9,5.9980,109.7020,0.5028E-07,0.0000E+00
2015,9,24,9,6.3980,109.7020,0.0000E+00,0.6257E-08
2015,9,24,9,6.4480,109.7020,0.0000E+00,0.6257E-08
2015,9,24,9,6.5480,109.7020,0.0000E+00,0.6258E-08
2015,9,24,9,6.5980,109.7020,0.1007E-06,0.0000E+00
2015,9,24,9,6.8480,109.7020,0.1293E-06,0.0000E+00
2015,9,24,9,6.9980,109.7020,0.5038E-07,0.0000E+00
2015,9,24,9,7.1480,109.7020,0.5040E-07,0.0000E+00
2015,9,24,9,7.4480,109.7020,0.0000E+00,0.1045E-07
2015,9,24,9,7.6480,109.7020,0.0000E+00,0.1129E-07
2015,9,24,9,5.9480,109.7520,0.0000E+00,0.1250E-07
2015,9,24,9,5.9980,109.7520,0.5028E-07,0.0000E+00
2015,9,24,9,6.4480,109.7520,0.0000E+00,0.6257E-08
2015,9,24,9,6.5480,109.7520,0.0000E+00,0.1252E-07
2015,9,24,9,6.5980,109.7520,0.1510E-06,0.0000E+00
2015,9,24,9,6.8480,109.7520,0.1293E-06,0.0000E+00
2015,9,24,9,6.8980,109.7520,0.4533E-07,0.0000E+00
2015,9,24,9,6.9980,109.7520,0.1008E-06,0.0000E+00
2015,9,24,9,7.1480,109.7520,0.1008E-06,0.0000E+00
2015,9,24,9,7.4480,109.7520,0.0000E+00,0.5226E-08
2015,9,24,9,7.6480,109.7520,0.0000E+00,0.4705E-08
2015,9,24,9,7.6980,109.7520,0.0000E+00,0.4705E-08
2015,9,24,9,5.9480,109.8020,0.0000E+00,0.6251E-08
2015,9,24,9,5.9980,109.8020,0.1006E-06,0.0000E+00
2015,9,24,9,6.4480,109.8020,0.0000E+00,0.1043E-07
2015,9,24,9,6.5480,109.8020,0.0000E+00,0.6259E-08
2015,9,24,9,6.5980,109.8020,0.1426E-06,0.0000E+00
2015,9,24,9,6.8480,109.8020,0.4197E-07,0.0000E+00
2015,9,24,9,6.8980,109.8020,0.4533E-07,0.0000E+00
2015,9,24,9,6.9980,109.8020,0.5038E-07,0.0000E+00
2015,9,24,9,7.1980,109.8020,0.4200E-07,0.0000E+00
2015,9,24,9,7.4480,109.8020,0.0000E+00,0.1045E-07
2015,9,24,9,7.6980,109.8020,0.0000E+00,0.4705E-08
2015,9,24,9,5.9480,109.8520,0.0000E+00,0.1146E-07
2015,9,24,9,5.9980,109.8520,0.8381E-07,0.0000E+00
2015,9,24,9,6.4480,109.8520,0.0000E+00,0.1043E-07
2015,9,24,9,6.5480,109.8520,0.0000E+00,0.1147E-07
2015,9,24,9,6.5980,109.8520,0.4195E-07,0.0000E+00
2015,9,24,9,6.6480,109.8520,0.1007E-06,0.0000E+00
2015,9,24,9,6.8480,109.8520,0.4197E-07,0.0000E+00
2015,9,24,9,6.8980,109.8520,0.1326E-06,0.0000E+00
2015,9,24,9,6.9980,109.8520,0.1008E-06,0.0000E+00
2015,9,24,9,7.1980,109.8520,0.8401E-07,0.0000E+00
2015,9,24,9,7.4480,109.8520,0.0000E+00,0.1045E-07
2015,9,24,9,7.6980,109.8520,0.0000E+00,0.9411E-08
2015,9,24,9,5.9480,109.9020,0.0000E+00,0.5209E-08
2015,9,24,9,5.9980,109.9020,0.4190E-07,0.0000E+00
2015,9,24,9,6.4480,109.9020,0.0000E+00,0.5214E-08
2015,9,24,9,6.5480,109.9020,0.0000E+00,0.5216E-08
2015,9,24,9,6.5980,109.9020,0.8390E-07,0.0000E+00
2015,9,24,9,6.6480,109.9020,0.5034E-07,0.0000E+00
2015,9,24,9,6.8980,109.9020,0.1293E-06,0.0000E+00
2015,9,24,9,7.0480,109.9020,0.5039E-07,0.0000E+00
2015,9,24,9,7.1980,109.9020,0.8401E-07,0.0000E+00
2015,9,24,9,7.4980,109.9020,0.0000E+00,0.1045E-07
2015,9,24,9,7.6980,109.9020,0.0000E+00,0.9411E-08
2015,9,24,9,5.9480,109.9520,0.0000E+00,0.1042E-07
2015,9,24,9,5.9980,109.9520,0.8381E-07,0.0000E+00
2015,9,24,9,6.1480,109.9520,0.1006E-06,0.0000E+00
2015,9,24,9,6.4480,109.9520,0.0000E+00,0.1043E-07
2015,9,24,9,6.5480,109.9520,0.0000E+00,0.1043E-07
2015,9,24,9,6.5980,109.9520,0.8390E-07,0.0000E+00
2015,9,24,9,6.6480,109.9520,0.5035E-07,0.0000E+00
2015,9,24,9,6.8980,109.9520,0.1293E-06,0.0000E+00
2015,9,24,9,7.0480,109.9520,0.9238E-07,0.0000E+00
2015,9,24,9,7.1980,109.9520,0.4200E-07,0.0000E+00
2015,9,24,9,7.4980,109.9520,0.0000E+00,0.1045E-07
2015,9,24,9,7.6980,109.9520,0.0000E+00,0.4706E-08
2015,9,24,9,5.9480,110.0020,0.0000E+00,0.1042E-07
2015,9,24,9,5.9980,110.0020,0.8381E-07,0.0000E+00
2015,9,24,9,6.1480,110.0020,0.5030E-07,0.0000E+00
2015,9,24,9,6.4480,110.0020,0.0000E+00,0.1043E-07
2015,9,24,9,6.5480,110.0020,0.0000E+00,0.1043E-07
2015,9,24,9,6.5980,110.0020,0.8391E-07,0.0000E+00
2015,9,24,9,6.6480,110.0020,0.1007E-06,0.0000E+00
